model, model_parameter, features, r_2, database_size, coeffs, features_ranking
,['PSNR'| 'Aggregate_vmaf'],0.45069072344,(667| 150),[0.03093856 0.01675202],[1 1]
LinearRegression,(copy_X=True| fit_intercept=True| n_jobs=None| normalize=False),['PSNR'| 'SSIM'],0.263649068135,(667| 150),[ 0.10036388 -3.02456927],[1 1]
LinearRegression,(copy_X=True| fit_intercept=True| n_jobs=None| normalize=False),['Aggregate_vmaf'| 'SSIM'],0.562757202746,(667| 150),[ 0.0400118 -4.1130012],[1 1]
LinearRegression,(copy_X=True| fit_intercept=True| n_jobs=None| normalize=False),['Aggregate_vmaf'],0.489521679726,(667| 150),[0.02548256],[1]
LinearRegression,(copy_X=True| fit_intercept=True| n_jobs=None| normalize=False),['PSNR'],0.274001657549,(667| 150),[0.070667],[1]
LinearRegression,(copy_X=True| fit_intercept=True| n_jobs=None| normalize=False),['SSIM'],0.065046413184,(667| 150),[2.27381505],[1]
LinearRegression,(copy_X=True| fit_intercept=True| n_jobs=None| normalize=False),['MS_SSIM'],0.0211330005988,(667| 150),[2.13135801],[1]
LinearRegression,(copy_X=True| fit_intercept=True| n_jobs=None| normalize=False),['blockiness'],-0.013786830509,(667| 150),[0.57536725],[1]
LinearRegression,(copy_X=True| fit_intercept=True| n_jobs=None| normalize=False),['blockloss'],0.0325314751645,(667| 150),[-0.05611736],[1]
LinearRegression,(copy_X=True| fit_intercept=True| n_jobs=None| normalize=False),['blur'],-0.0186964364255,(667| 150),[-0.02810863],[1]
LinearRegression,(copy_X=True| fit_intercept=True| n_jobs=None| normalize=False),['exposure'],-0.0229007538978,(667| 150),[0.00134121],[1]
LinearRegression,(copy_X=True| fit_intercept=True| n_jobs=None| normalize=False),['contrast'],-0.0177876196159,(667| 150),[0.00104569],[1]
LinearRegression,(copy_X=True| fit_intercept=True| n_jobs=None| normalize=False),['brightness'],-0.0188130988307,(667| 150),[0.00591073],[1]
LinearRegression,(copy_X=True| fit_intercept=True| n_jobs=None| normalize=False),['PSNR'| 'Aggregate_vmaf'| 'SSIM'| 'MS_SSIM'| 'blockiness'| 'spatialactivity'| 'pillarbox'| 'blockloss'| 'blur'| 'temporalact'| 'blockout'| 'exposure'| 'contrast'| 'brightness'| 'duration'| '1920x1080'| '352x288'| '3840x2160'| '640x480'| '704x576'| 'one_res'],0.303907602745,(667| 150),[ 5.75927931e-02  3.27305726e-02  4.62819945e-01 -5.47075905e+00 -1.45396383e-01  1.44549883e-03 -2.68204026e+01 -3.59410484e-03 -9.46294595e-02  1.50460873e-02  1.74521707e+01  5.57377847e-03  4.10012386e-03 -5.47122010e-02 -2.31109773e-03  9.41842711e-01 -1.07655509e+00  1.17238108e+00 -1.83068365e-01 -8.54600333e-01 -4.05333059e-01],[10 12  1  5  6 19  1 17 11 14  1 16 15  8 18  9  3  7 13  4  2]
LinearRegression,(copy_X=True| fit_intercept=True| n_jobs=None| normalize=False),['PSNR'| 'Aggregate_vmaf'| 'SSIM'| 'MS_SSIM'| 'blockiness'| 'spatialactivity'| 'pillarbox'| 'blockloss'| 'blur'| 'temporalact'| 'blockout'| 'exposure'| 'contrast'| 'brightness'| 'duration'| '1920x1080'| '352x288'| '3840x2160'| '640x480'| '704x576'],0.276270529547,(667| 150),[ 5.83877672e-02  3.30122696e-02  9.06717534e-01 -6.41656847e+00 -1.55594577e-01  1.27932631e-03 -2.81418014e+01 -4.82212609e-03 -1.02977607e-01  1.53729763e-02  1.86696771e+01  5.50757525e-03  4.14890744e-03 -6.44809429e-02 -1.35836623e-03  7.51297073e-01 -8.71818341e-01  1.18391309e+00 -4.17271937e-01 -6.46119883e-01],[11 12  1  1  4 18  2 14  9 13  1 15 16  5 17 10  8  3  6  7]
LinearRegression,(copy_X=True| fit_intercept=True| n_jobs=None| normalize=False),['blockiness'| 'spatialactivity'| 'pillarbox'| 'blockloss'| 'blur'| 'temporalact'| 'blockout'| 'exposure'| 'contrast'| 'brightness'| 'duration'| '1920x1080'| '352x288'| '3840x2160'| '640x480'| '704x576'],-0.127689827922,(667| 150),[ 9.98308775e-01 -1.46468977e-03  1.38996465e+01 -6.21950263e-02 -6.49452002e-02  1.18382730e-03  7.50081060e+01 -8.95207448e-04 -7.06935680e-03  9.86767245e-02 -9.50512865e-04  2.19867110e-01 -3.16621859e-02  4.98286138e-01 -9.02065273e-01  2.15574211e-01],[ 1 11  1  8  7 13  1 14  9 10 12  5  6  3  2  4]
LinearRegression,(copy_X=True| fit_intercept=True| n_jobs=None| normalize=False),['blockiness'| 'spatialactivity'| 'pillarbox'| 'blockloss'| 'blur'| 'temporalact'| 'blockout'| 'exposure'| 'contrast'| 'brightness'| 'duration'| '1920x1080'| '352x288'| '3840x2160'| '640x480'| '704x576'| 'one_res'],-0.108343757344,(667| 150),[ 1.00193571e+00 -1.56640847e-03  1.22661210e+01 -6.22437976e-02 -7.10074049e-02  1.57516822e-03  7.55062485e+01 -9.22180113e-04 -6.98671947e-03  1.07809463e-01 -1.51957467e-05  1.49140713e-01  5.53888481e-02  5.15057821e-01 -1.02728665e+00  3.07699270e-01  1.63623994e-01],[ 1 12  1  9  8 13  1 14 10 11 15  7  6  3  2  4  5]
LinearRegression,(copy_X=True| fit_intercept=True| n_jobs=None| normalize=False),['blockiness'| 'spatialactivity'| 'pillarbox'| 'blockloss'| 'blur'| 'temporalact'| 'blockout'| 'exposure'| 'contrast'| 'brightness'| '1920x1080'| '352x288'| '3840x2160'| '640x480'| '704x576'| 'one_res'],-0.107683725258,(667| 150),[ 1.00156905e+00 -1.56725602e-03  1.22162318e+01 -6.22435104e-02 -7.10833313e-02  1.57371123e-03  7.55233618e+01 -9.22835419e-04 -6.98468881e-03  1.07843576e-01  1.48534574e-01  5.62221567e-02  5.14718552e-01 -1.02814958e+00  3.08674296e-01  1.65059597e-01],[ 1 12  1  9  8 13  1 14 10 11  7  6  3  2  4  5]
LinearRegression,(copy_X=True| fit_intercept=True| n_jobs=None| normalize=False),['PSNR'| 'Aggregate_vmaf'| 'SSIM'| 'MS_SSIM'],0.53984990038,(667| 150),[ 0.05194598  0.02795284 -1.10228983 -4.19212664],[1 2 1 1]
LinearRegression,(copy_X=True| fit_intercept=True| n_jobs=None| normalize=False),['PSNR'| 'Aggregate_vmaf'| 'SSIM'| 'MS_SSIM'| 'duration'],0.555883320393,(667| 150),[ 0.0503869   0.02778783 -2.05764431 -2.18366989  0.00432775],[1 2 1 1 3]
LinearRegression,(copy_X=True| fit_intercept=True| n_jobs=None| normalize=False),['PSNR'| 'Aggregate_vmaf'| 'SSIM'| 'MS_SSIM'| 'duration'| 'one_res'],0.667153423681,(667| 150),[ 5.21732049e-02  3.88003366e-02 -7.33818992e-01 -7.98657889e+00 -3.02515033e-03  7.44760930e-01],[2 3 1 1 4 1]
LinearRegression,(copy_X=True| fit_intercept=True| n_jobs=None| normalize=False),['PSNR'| 'Aggregate_vmaf'| 'SSIM'| 'MS_SSIM'| 'duration'| 'one_res'| '1920x1080'| '352x288'| '3840x2160'| '640x480'| '704x576'],0.744895208928,(667| 150),[ 0.0459796   0.03757111 -0.26198801 -5.56852193 -0.00851582 -1.09916424  0.83972983 -1.21799598  0.81776221  0.77844698 -1.21794305],[7 8 1 3 9 1 5 1 6 4 2]
LinearRegression,(copy_X=True| fit_intercept=True| n_jobs=None| normalize=False),['PSNR'| 'Aggregate_vmaf'| 'SSIM'| 'MS_SSIM'| 'brightness'],0.559829674103,(667| 150),[ 0.05588963  0.02740178  2.31814883 -8.2369733   0.42329154],[2 3 1 1 1]
LinearRegression,(copy_X=True| fit_intercept=True| n_jobs=None| normalize=False),['PSNR'| 'Aggregate_vmaf'| 'SSIM'| 'MS_SSIM'| 'brightness'| 'exposure'],0.571162459348,(667| 150),[ 5.67257599e-02  2.71395988e-02  2.20823180e+00 -8.06470720e+00  4.35998364e-01  3.32842290e-03],[2 3 1 1 1 4]
LinearRegression,(copy_X=True| fit_intercept=True| n_jobs=None| normalize=False),['PSNR'| 'Aggregate_vmaf'| 'SSIM'| 'MS_SSIM'| 'blur'| 'blockloss'],0.512298233699,(667| 150),[ 5.37339717e-02  2.46502461e-02  2.28192407e+00 -7.64597745e+00 -1.07287044e-03 -3.27666268e-02],[1 3 1 1 4 2]
LinearRegression,(copy_X=True| fit_intercept=True| n_jobs=None| normalize=False),['PSNR'| 'Aggregate_vmaf'| 'SSIM'| 'MS_SSIM'| 'brightness'| 'one_res'],0.668969432136,(667| 150),[ 0.05279859  0.03701702  0.02561415 -7.90102298  0.17163976  0.64451773],[1 3 4 1 1 2]
LinearRegression,(copy_X=True| fit_intercept=True| n_jobs=None| normalize=False),['PSNR'| 'Aggregate_vmaf'| 'SSIM'| 'MS_SSIM'| 'brightness'| 'exposure'| 'one_res'],0.686219242485,(667| 150),[ 0.05443507  0.03747135 -0.49151512 -7.45501021  0.17360663  0.00789126  0.71663803],[1 3 4 1 1 5 2]
LinearRegression,(copy_X=True| fit_intercept=True| n_jobs=None| normalize=False),['PSNR'| 'Aggregate_vmaf'| 'SSIM'| 'MS_SSIM'| 'blur'| 'blockloss'| 'one_res'],0.643779959725,(667| 150),[  0.05398029   0.03449491   2.75121223 -10.75896354  -0.01451615  -0.02478622   0.70305726],[2 3 1 1 5 4 1]
LinearRegression,(copy_X=True| fit_intercept=True| n_jobs=None| normalize=False),['PSNR'| 'Aggregate_vmaf'| 'SSIM'| 'MS_SSIM'| 'brightness'| 'blockiness'| 'blockloss'| 'blur'| 'one_res'],0.637183453904,(667| 150),[  0.05279013   0.03528621   2.44429696 -10.71440654  -0.50269019  -0.1303856   -0.02141926  -0.05449676   0.89331605],[3 6 1 1 4 1 7 5 2]
LinearRegression,(copy_X=True| fit_intercept=True| n_jobs=None| normalize=False),['PSNR'| 'Aggregate_vmaf'| 'SSIM'| 'MS_SSIM'| 'brightness'| 'blockiness'| 'blockloss'| 'blur'],0.552724473328,(667| 150),[ 5.48154420e-02  2.65092338e-02  2.64680345e+00 -8.45826067e+00  5.07938983e-01  2.28224184e-03 -3.51200413e-02  3.35457558e-02],[2 5 1 1 1 6 3 4]
LinearRegression,(copy_X=True| fit_intercept=True| n_jobs=None| normalize=False),['PSNR'| 'Aggregate_vmaf'],0.589063446356,(662| 155),[0.02320356 0.01839208],[1 1]
LinearRegression,(copy_X=True| fit_intercept=True| n_jobs=None| normalize=False),['PSNR'| 'SSIM'],0.515597528324,(662| 155),[ 0.09207331 -2.6534882 ],[1 1]
LinearRegression,(copy_X=True| fit_intercept=True| n_jobs=None| normalize=False),['Aggregate_vmaf'| 'SSIM'],0.621186305375,(662| 155),[ 0.03971187 -4.05142217],[1 1]
LinearRegression,(copy_X=True| fit_intercept=True| n_jobs=None| normalize=False),['Aggregate_vmaf'],0.569132369861,(662| 155),[0.02503721],[1]
LinearRegression,(copy_X=True| fit_intercept=True| n_jobs=None| normalize=False),['PSNR'],0.471037825526,(662| 155),[0.0660775],[1]
LinearRegression,(copy_X=True| fit_intercept=True| n_jobs=None| normalize=False),['SSIM'],0.119408603356,(662| 155),[2.03757953],[1]
LinearRegression,(copy_X=True| fit_intercept=True| n_jobs=None| normalize=False),['MS_SSIM'],0.0840333329702,(662| 155),[1.85091008],[1]
LinearRegression,(copy_X=True| fit_intercept=True| n_jobs=None| normalize=False),['blockiness'],-0.0157462111464,(662| 155),[0.62794311],[1]
LinearRegression,(copy_X=True| fit_intercept=True| n_jobs=None| normalize=False),['blockloss'],0.0220188214636,(662| 155),[-0.05609893],[1]
LinearRegression,(copy_X=True| fit_intercept=True| n_jobs=None| normalize=False),['blur'],-0.019939606508,(662| 155),[-0.0291675],[1]
LinearRegression,(copy_X=True| fit_intercept=True| n_jobs=None| normalize=False),['exposure'],-0.0110851971513,(662| 155),[0.00038634],[1]
LinearRegression,(copy_X=True| fit_intercept=True| n_jobs=None| normalize=False),['contrast'],-0.0192575081652,(662| 155),[-0.00180872],[1]
LinearRegression,(copy_X=True| fit_intercept=True| n_jobs=None| normalize=False),['brightness'],-0.0129577617938,(662| 155),[0.03404084],[1]
LinearRegression,(copy_X=True| fit_intercept=True| n_jobs=None| normalize=False),['PSNR'| 'Aggregate_vmaf'| 'SSIM'| 'MS_SSIM'| 'blockiness'| 'spatialactivity'| 'pillarbox'| 'blockloss'| 'blur'| 'temporalact'| 'blockout'| 'exposure'| 'contrast'| 'brightness'| 'duration'| '1920x1080'| '352x288'| '3840x2160'| '640x480'| '704x576'| 'one_res'],0.838945316219,(662| 155),[ 5.24474995e-02  3.47057405e-02  1.54145927e+00 -7.88509703e+00 -1.39657838e-01  1.96012031e-03 -2.08343326e-01 -6.77697156e-03 -6.59158528e-02 -1.51742999e-03 -7.08824142e+00  6.64528408e-03  4.78886937e-03 -4.74921492e-01 -6.14233747e-03  7.34567868e-01 -1.26457440e+00  7.92103498e-01  6.06072836e-01 -8.68169806e-01 -3.56063598e-01],[10 11  1  1  2 18  4 13  9 19  1 15 17  6 16  7  5  3 12  8 14]
LinearRegression,(copy_X=True| fit_intercept=True| n_jobs=None| normalize=False),['PSNR'| 'Aggregate_vmaf'| 'SSIM'| 'MS_SSIM'| 'blockiness'| 'spatialactivity'| 'pillarbox'| 'blockloss'| 'blur'| 'temporalact'| 'blockout'| 'exposure'| 'contrast'| 'brightness'| 'duration'| '1920x1080'| '352x288'| '3840x2160'| '640x480'| '704x576'],0.834584858683,(662| 155),[ 5.35012484e-02  3.47382712e-02  1.81022274e+00 -8.46901172e+00 -1.40065469e-01  1.71636490e-03 -4.76525203e-01 -7.71215719e-03 -7.51658992e-02 -1.32600596e-03 -7.53334963e+00  6.75151402e-03  5.12722095e-03 -4.80432854e-01 -4.89368442e-03  5.70311975e-01 -1.08186932e+00  7.92683844e-01  3.91648585e-01 -6.72775088e-01],[10 11  1  1  2 17  4 13  9 18  1 14 15  6 16  7  5  3 12  8]
LinearRegression,(copy_X=True| fit_intercept=True| n_jobs=None| normalize=False),['blockiness'| 'spatialactivity'| 'pillarbox'| 'blockloss'| 'blur'| 'temporalact'| 'blockout'| 'exposure'| 'contrast'| 'brightness'| 'duration'| '1920x1080'| '352x288'| '3840x2160'| '640x480'| '704x576'],0.0320580355995,(662| 155),[ 9.43457575e-01  1.15161214e-04 -4.74486855e+00 -6.15809490e-02 -5.29909445e-02  4.02985733e-03  7.88267072e+01  1.42160793e-04 -1.13090820e-02 -1.90470316e-01 -9.45185152e-04  2.28891837e-01 -1.22127678e-01  5.43528030e-01 -7.62844272e-01  1.12552083e-01],[ 5 14  6  9  7 11  4 13 10  8 12  3  1  1  2  1]
LinearRegression,(copy_X=True| fit_intercept=True| n_jobs=None| normalize=False),['blockiness'| 'spatialactivity'| 'pillarbox'| 'blockloss'| 'blur'| 'temporalact'| 'blockout'| 'exposure'| 'contrast'| 'brightness'| 'duration'| '1920x1080'| '352x288'| '3840x2160'| '640x480'| '704x576'| 'one_res'],0.0320592319093,(662| 155),[ 9.34757368e-01  2.49885024e-04 -4.64231278e+00 -6.13687361e-02 -4.74176107e-02  3.72761215e-03  7.87893847e+01  1.28598210e-04 -1.14110582e-02 -1.90128202e-01 -1.86245261e-03  3.03060020e-01 -2.09748639e-01  5.30749707e-01 -6.44755591e-01  2.06945033e-02 -1.62841462e-01],[ 5 14  6  9  7 12  4 15 11  8 13  3  1  1  2  1 10]
LinearRegression,(copy_X=True| fit_intercept=True| n_jobs=None| normalize=False),['blockiness'| 'spatialactivity'| 'pillarbox'| 'blockloss'| 'blur'| 'temporalact'| 'blockout'| 'exposure'| 'contrast'| 'brightness'| '1920x1080'| '352x288'| '3840x2160'| '640x480'| '704x576'| 'one_res'],0.0328930076704,(662| 155),[ 8.99188611e-01  6.06682491e-05 -4.99644598e+00 -6.18318656e-02 -5.59245383e-02  3.47357716e-03  7.77462566e+01  1.06295725e-04 -1.08560859e-02 -1.78271232e-01  2.08247622e-01 -8.94316619e-02  4.93554509e-01 -7.67849145e-01  1.55478676e-01  4.27206575e-02],[ 5 14  6  9  7 12  4 13 11  8  3  1  1  2  1 10]
LinearRegression,(copy_X=True| fit_intercept=True| n_jobs=None| normalize=False),['PSNR'| 'Aggregate_vmaf'| 'SSIM'| 'MS_SSIM'],0.723567243239,(662| 155),[ 0.04205948  0.02924469 -1.74591069 -3.1358024 ],[1 2 1 1]
LinearRegression,(copy_X=True| fit_intercept=True| n_jobs=None| normalize=False),['PSNR'| 'Aggregate_vmaf'| 'SSIM'| 'MS_SSIM'| 'duration'],0.737534546428,(662| 155),[ 0.04024512  0.02909393 -2.73983303 -0.998873    0.00461848],[1 2 1 1 3]
LinearRegression,(copy_X=True| fit_intercept=True| n_jobs=None| normalize=False),['PSNR'| 'Aggregate_vmaf'| 'SSIM'| 'MS_SSIM'| 'duration'| 'one_res'],0.754801770884,(662| 155),[ 4.92874766e-02  3.97290459e-02 -8.19451323e-01 -7.96225363e+00 -3.81003150e-03  8.46617830e-01],[2 3 1 1 4 1]
LinearRegression,(copy_X=True| fit_intercept=True| n_jobs=None| normalize=False),['PSNR'| 'Aggregate_vmaf'| 'SSIM'| 'MS_SSIM'| 'duration'| 'one_res'| '1920x1080'| '352x288'| '3840x2160'| '640x480'| '704x576'],0.819968969279,(662| 155),[ 0.04456681  0.03770786  1.12319083 -7.50220076 -0.0104771  -1.00799939  0.83499582 -1.28485665  0.82032566  0.80287094 -1.17333578],[7 8 1 1 9 3 5 1 6 4 2]
LinearRegression,(copy_X=True| fit_intercept=True| n_jobs=None| normalize=False),['PSNR'| 'Aggregate_vmaf'| 'SSIM'| 'MS_SSIM'| 'brightness'],0.717386592752,(662| 155),[ 0.0503734   0.02656428  3.49235925 -9.07932218  0.53593411],[2 3 1 1 1]
LinearRegression,(copy_X=True| fit_intercept=True| n_jobs=None| normalize=False),['PSNR'| 'Aggregate_vmaf'| 'SSIM'| 'MS_SSIM'| 'brightness'| 'exposure'],0.728214441545,(662| 155),[ 5.10362963e-02  2.63700988e-02  3.42125242e+00 -8.96870140e+00  5.38870620e-01  2.21456192e-03],[2 3 1 1 1 4]
LinearRegression,(copy_X=True| fit_intercept=True| n_jobs=None| normalize=False),['PSNR'| 'Aggregate_vmaf'| 'SSIM'| 'MS_SSIM'| 'blur'| 'blockloss'],0.719346935425,(662| 155),[ 4.43436374e-02  2.51219622e-02  2.11054970e+00 -6.99544968e+00 -3.07882238e-03 -2.93523666e-02],[1 3 1 1 4 2]
LinearRegression,(copy_X=True| fit_intercept=True| n_jobs=None| normalize=False),['PSNR'| 'Aggregate_vmaf'| 'SSIM'| 'MS_SSIM'| 'brightness'| 'one_res'],0.762985892357,(662| 155),[ 0.05004357  0.03718614  0.2658359  -7.95320594  0.19643691  0.72926102],[3 4 1 1 1 2]
LinearRegression,(copy_X=True| fit_intercept=True| n_jobs=None| normalize=False),['PSNR'| 'Aggregate_vmaf'| 'SSIM'| 'MS_SSIM'| 'brightness'| 'exposure'| 'one_res'],0.784983040652,(662| 155),[ 5.20809403e-02  3.74933840e-02 -2.32878940e-01 -7.51176922e+00  1.76427197e-01  6.90091846e-03  7.91899246e-01],[3 4 1 1 1 5 2]
LinearRegression,(copy_X=True| fit_intercept=True| n_jobs=None| normalize=False),['PSNR'| 'Aggregate_vmaf'| 'SSIM'| 'MS_SSIM'| 'blur'| 'blockloss'| 'one_res'],0.751521118988,(662| 155),[  0.0516036    0.03415366   3.36845587 -11.17352733  -0.01902648  -0.02119502   0.80111319],[2 3 1 1 5 4 1]
LinearRegression,(copy_X=True| fit_intercept=True| n_jobs=None| normalize=False),['PSNR'| 'Aggregate_vmaf'| 'SSIM'| 'MS_SSIM'| 'brightness'| 'blockiness'| 'blockloss'| 'blur'| 'one_res'],0.757461000742,(662| 155),[ 4.96046481e-02  3.54515383e-02  2.49149001e+00 -1.05002686e+01 -5.53161079e-01  4.28967662e-03 -1.63773868e-02 -5.71337317e-02  9.86804040e-01],[3 5 1 1 1 7 6 4 2]
LinearRegression,(copy_X=True| fit_intercept=True| n_jobs=None| normalize=False),['PSNR'| 'Aggregate_vmaf'| 'SSIM'| 'MS_SSIM'| 'brightness'| 'blockiness'| 'blockloss'| 'blur'],0.726209860894,(662| 155),[ 0.04909324  0.02608978  3.68893814 -9.16483082  0.6618962   0.18295718 -0.03147561  0.04131349],[3 6 1 1 2 1 4 5]
LinearRegression,(copy_X=True| fit_intercept=True| n_jobs=None| normalize=False),['PSNR'| 'Aggregate_vmaf'],0.546476553525,(677| 140),[0.02552783 0.01777334],[1 1]
LinearRegression,(copy_X=True| fit_intercept=True| n_jobs=None| normalize=False),['PSNR'| 'SSIM'],0.426726304645,(677| 140),[ 0.09328173 -2.6955894 ],[1 1]
LinearRegression,(copy_X=True| fit_intercept=True| n_jobs=None| normalize=False),['Aggregate_vmaf'| 'SSIM'],0.616491219871,(677| 140),[ 0.03927747 -3.85800973],[1 1]
LinearRegression,(copy_X=True| fit_intercept=True| n_jobs=None| normalize=False),['Aggregate_vmaf'],0.545518663517,(677| 140),[0.02512195],[1]
LinearRegression,(copy_X=True| fit_intercept=True| n_jobs=None| normalize=False),['PSNR'],0.403261852563,(677| 140),[0.06651467],[1]
LinearRegression,(copy_X=True| fit_intercept=True| n_jobs=None| normalize=False),['SSIM'],0.0939992116836,(677| 140),[2.02260218],[1]
LinearRegression,(copy_X=True| fit_intercept=True| n_jobs=None| normalize=False),['MS_SSIM'],0.047311169083,(677| 140),[1.82245208],[1]
LinearRegression,(copy_X=True| fit_intercept=True| n_jobs=None| normalize=False),['blockiness'],-0.0201799011107,(677| 140),[0.45904545],[1]
LinearRegression,(copy_X=True| fit_intercept=True| n_jobs=None| normalize=False),['blockloss'],0.0344132206293,(677| 140),[-0.05463246],[1]
LinearRegression,(copy_X=True| fit_intercept=True| n_jobs=None| normalize=False),['blur'],-0.019632997074,(677| 140),[-0.02524769],[1]
LinearRegression,(copy_X=True| fit_intercept=True| n_jobs=None| normalize=False),['exposure'],-0.0387825230364,(677| 140),[0.00077453],[1]
LinearRegression,(copy_X=True| fit_intercept=True| n_jobs=None| normalize=False),['contrast'],-0.0403883260179,(677| 140),[0.0023055],[1]
LinearRegression,(copy_X=True| fit_intercept=True| n_jobs=None| normalize=False),['brightness'],-0.036733139861,(677| 140),[-0.01179844],[1]
LinearRegression,(copy_X=True| fit_intercept=True| n_jobs=None| normalize=False),['PSNR'| 'Aggregate_vmaf'| 'SSIM'| 'MS_SSIM'| 'blockiness'| 'spatialactivity'| 'pillarbox'| 'blockloss'| 'blur'| 'temporalact'| 'blockout'| 'exposure'| 'contrast'| 'brightness'| 'duration'| '1920x1080'| '352x288'| '3840x2160'| '640x480'| '704x576'| 'one_res'],0.786063098237,(677| 140),[ 5.00351859e-02  3.46834898e-02  1.35926557e+00 -6.71509261e+00  1.44004745e-01  1.80253556e-03 -2.40322619e+00 -7.97286877e-03 -4.69839841e-02  4.37737322e-04  6.45259552e+00  7.04289022e-03  1.20651255e-03 -6.60624699e-01 -5.59748616e-03  7.10477788e-01 -1.26890258e+00  8.98207125e-01  7.14284731e-01 -1.05406707e+00 -5.92093467e-01],[11 13  1  1  6 17  2 14 12 19  1 15 18  9 16  7  5 10  8  3  4]
LinearRegression,(copy_X=True| fit_intercept=True| n_jobs=None| normalize=False),['PSNR'| 'Aggregate_vmaf'| 'SSIM'| 'MS_SSIM'| 'blockiness'| 'spatialactivity'| 'pillarbox'| 'blockloss'| 'blur'| 'temporalact'| 'blockout'| 'exposure'| 'contrast'| 'brightness'| 'duration'| '1920x1080'| '352x288'| '3840x2160'| '640x480'| '704x576'],0.785004737455,(677| 140),[ 5.08655437e-02  3.53101221e-02  1.96188592e+00 -8.09700614e+00  1.53837855e-01  1.66533166e-03 -2.59674453e+00 -9.81413983e-03 -5.73106078e-02  2.35758030e-04  7.05655817e+00  7.13067769e-03  1.10918979e-03 -6.78514515e-01 -4.57807155e-03  4.26808368e-01 -9.85933648e-01  9.24729673e-01  3.91817104e-01 -7.57421496e-01],[10 12  1  1  2 16  4 13  8 18  1 14 17  5 15  6  7  3 11  9]
LinearRegression,(copy_X=True| fit_intercept=True| n_jobs=None| normalize=False),['blockiness'| 'spatialactivity'| 'pillarbox'| 'blockloss'| 'blur'| 'temporalact'| 'blockout'| 'exposure'| 'contrast'| 'brightness'| 'duration'| '1920x1080'| '352x288'| '3840x2160'| '640x480'| '704x576'],0.0626242904071,(677| 140),[ 5.17024000e-01 -2.01108012e-03 -9.43293798e+00 -7.14877305e-02 -4.49256614e-02  1.76980023e-03  7.73510733e+01  1.08149160e-04 -7.95516704e-03 -1.75347737e-01 -1.08535536e-03  9.38613236e-02  8.31086925e-02  4.59994436e-01 -6.71381237e-01  3.44167848e-02],[ 9 11  1  4  7 12  1 14 10  2 13  5  6  1  3  8]
LinearRegression,(copy_X=True| fit_intercept=True| n_jobs=None| normalize=False),['blockiness'| 'spatialactivity'| 'pillarbox'| 'blockloss'| 'blur'| 'temporalact'| 'blockout'| 'exposure'| 'contrast'| 'brightness'| 'duration'| '1920x1080'| '352x288'| '3840x2160'| '640x480'| '704x576'| 'one_res'],0.061386661412,(677| 140),[ 5.23548031e-01 -2.03360274e-03 -9.42865137e+00 -7.14875199e-02 -4.70957037e-02  1.81330361e-03  7.73281807e+01  1.15134761e-04 -7.93917711e-03 -1.74234454e-01 -7.56464090e-04  6.80271623e-02  1.12336667e-01  4.65905298e-01 -7.13551532e-01  6.72824048e-02  5.88972162e-02],[ 9 12  1  4  8 13  1 15 11  2 14  5  6  1  3 10  7]
LinearRegression,(copy_X=True| fit_intercept=True| n_jobs=None| normalize=False),['blockiness'| 'spatialactivity'| 'pillarbox'| 'blockloss'| 'blur'| 'temporalact'| 'blockout'| 'exposure'| 'contrast'| 'brightness'| '1920x1080'| '352x288'| '3840x2160'| '640x480'| '704x576'| 'one_res'],0.0602416628575,(677| 140),[ 5.15310822e-01 -2.07403220e-03 -9.53609896e+00 -7.15860380e-02 -5.07155927e-02  1.61386481e-03  7.69908109e+01  1.00540033e-04 -7.75596831e-03 -1.70058779e-01  3.13140424e-02  1.57063060e-01  4.51316774e-01 -7.60945937e-01  1.21252061e-01  1.40114298e-01],[ 9 12  1  4  8 13  1 14 11  2  5  6  1  3 10  7]
LinearRegression,(copy_X=True| fit_intercept=True| n_jobs=None| normalize=False),['PSNR'| 'Aggregate_vmaf'| 'SSIM'| 'MS_SSIM'],0.665139791749,(677| 140),[ 0.04408975  0.02832953  0.00567077 -4.76361541],[1 1 2 1]
LinearRegression,(copy_X=True| fit_intercept=True| n_jobs=None| normalize=False),['PSNR'| 'Aggregate_vmaf'| 'SSIM'| 'MS_SSIM'| 'duration'],0.682579184539,(677| 140),[ 0.04277035  0.02812457 -0.96955032 -2.77234732  0.00438895],[1 1 2 1 3]
LinearRegression,(copy_X=True| fit_intercept=True| n_jobs=None| normalize=False),['PSNR'| 'Aggregate_vmaf'| 'SSIM'| 'MS_SSIM'| 'duration'| 'one_res'],0.747315992872,(677| 140),[ 4.63866872e-02  3.90783497e-02  1.48344546e-01 -8.35929916e+00 -3.65404501e-03  7.89011100e-01],[2 3 1 1 4 1]
LinearRegression,(copy_X=True| fit_intercept=True| n_jobs=None| normalize=False),['PSNR'| 'Aggregate_vmaf'| 'SSIM'| 'MS_SSIM'| 'duration'| 'one_res'| '1920x1080'| '352x288'| '3840x2160'| '640x480'| '704x576'],0.765931153864,(677| 140),[ 0.04056863  0.03826299  1.06983963 -6.62342361 -0.00915126 -1.11578068  0.84682325 -1.23894832  0.90038293  0.81703824 -1.32529609],[7 8 1 1 9 3 5 2 6 4 1]
